objid,ra,dec,u,g,r,i,z,run,rerun,camcol,field,mCr4_u,mCr4_g,mCr4_r,mCr4_i,mCr4_z,mCr4PSF_u,mCr4PSF_g,mCr4PSF_r,mCr4PSF_i,mCr4PSF_z,petroR50_u,petroR50_g,petroR50_r,petroR50_i,petroR50_z,petroR90_u,petroR90_g,petroR90_r,petroR90_i,petroR90_z,type,specobjid,class,subClass,redshift,plate,mjd,fiberid,sourceType,nvote,p_el,p_cw,p_acw,p_edge,p_dk,p_mg
1.23766E+18,256.4057004,20.5882375,22.95076,20.89891,19.0959,18.38921,17.9438,3926,301,6,218,0.6668877,2.239893,2.293293,2.28653,2.258495,2.085068,2.106066,2.114977,2.123472,2.133593,6.058954,2.159248,2.086323,1.69706,1.421981,6.889559,6.926652,7.504809,6.563935,3.862479,3,1.60445E+18,GALAXY,,0.401463,1425,52913,158,GALAXY,36,0.777999997,0.028000001,0,0.056000002,0.138999999,0
1.23766E+18,255.6662906,21.33583296,18.64455,18.2466,18.32454,18.33501,18.24844,3723,301,6,226,2.053362,2.140137,2.157434,2.16152,2.15757,2.086293,2.125779,2.225728,2.240747,2.27157,1.000535,0.986722,0.9453675,0.9502692,0.993243,2.403233,2.411781,2.35808,2.530321,2.515041,3,1.60452E+18,GALAXY,STARBURST,0.02499791,1425,52913,411,QSO,56,0.338999987,0,0.054000001,0.054000001,0.536000013,0.017999999
1.23766E+18,255.8396996,21.92576204,22.46073,19.48318,18.0059,17.36752,17.04849,3965,301,4,194,1.277546,2.289136,2.539335,2.498087,2.481246,2.117342,2.11709,2.148722,2.147528,2.111322,2.644435,2.207515,1.931763,1.94259,1.936294,3.536453,4.305699,4.16043,4.366837,5.40567,3,1.60453E+18,GALAXY,,0.2267014,1425,52913,442,GALAXY,41,0.584999979,0.024,0.097999997,0.072999999,0.194999993,0.024
1.23766E+18,255.7328852,21.3804967,23.37212,20.99454,19.33822,18.61725,18.09615,3723,301,6,226,-9999,2.357394,2.327381,2.336437,2.355228,2.083926,2.119978,2.198582,2.242985,2.186223,0.904387,1.988001,1.300792,1.263119,1.346665,2.860949,5.163831,3.804628,4.032206,3.054833,3,1.60453E+18,GALAXY,,0.3253449,1425,52913,450,GALAXY,24,0.708000004,0,0.041999999,0.041999999,0.166999996,0.041999999
1.23766E+18,255.8198105,21.17833522,22.62752,20.85668,19.08378,18.40455,17.98205,3926,301,6,213,0.4207608,2.363252,2.274175,2.267314,2.354929,2.082686,2.11099,2.109134,2.114569,2.117098,5.5853,1.326501,1.534528,1.486705,1.523256,7.336148,2.849759,4.263219,4.676675,3.970482,3,1.60454E+18,GALAXY,,0.3945175,1425,52913,478,GALAXY,37,0.595000029,0,0,0.027000001,0.377999991,0
1.23766E+18,256.1020769,21.04481069,21.6844,19.60876,18.05377,17.49677,17.11888,3723,301,6,229,0.6096509,2.3966,2.354907,2.370684,2.367771,2.077502,2.113116,2.160331,2.190859,2.216316,5.360693,2.058968,1.79449,1.835497,1.79966,8.133998,6.589963,5.641747,5.656089,5.650441,3,1.60454E+18,GALAXY,,0.2869414,1425,52913,482,GALAXY,61,0.721000016,0.082000002,0.016000001,0.066,0.115000002,0
1.23766E+18,256.1647385,21.04161534,21.99993,20.1783,18.53498,17.92596,17.54996,3723,301,6,229,0.2723422,2.362163,2.372932,2.404452,2.416683,2.077356,2.121464,2.153183,2.167274,2.17172,3.492372,2.689257,2.21636,1.869619,2.281488,5.575718,7.678361,7.08933,6.05351,7.117612,3,1.60454E+18,GALAXY,,0.3167649,1425,52913,500,GALAXY,54,0.740999997,0.037,0,0.056000002,0.166999996,0
1.23766E+18,256.2097685,20.78858918,19.41511,18.4835,18.34994,17.99841,18.02555,3926,301,6,216,2.096134,2.141043,2.22568,2.196901,2.245236,2.091616,2.095733,2.116415,2.127381,2.131,1.075968,1.006579,1.05877,1.084358,1.057982,2.517541,2.333892,2.748095,2.768802,2.713541,3,1.60455E+18,GALAXY,STARBURST,0.06807414,1425,52913,518,QSO,60,0.449999988,0.033,0,0.082999997,0.432999998,0
1.23766E+18,255.9643146,21.67320202,22.67114,20.54946,18.82127,18.18867,17.79951,3918,301,1,417,-0.8682296,2.231658,2.301308,2.287225,2.2589,2.104272,2.097718,2.135308,2.12527,2.08252,-9999,1.162005,1.277326,1.198592,1.033483,0.0203332,3.176016,3.619996,3.481522,2.547222,3,1.60455E+18,GALAXY,,0.3954072,1425,52913,523,GALAXY,26,0.88499999,0,0,0.037999999,0.077,0
1.23766E+18,256.0549636,21.60571173,25.55807,21.1191,19.54986,18.95222,18.54046,3918,301,1,417,-9999,2.206054,2.241589,2.240364,2.208591,2.105557,2.095092,2.123983,2.136805,2.082667,-9999,1.006948,1.058881,1.002519,1.020145,-9999,2.213159,3.062403,2.727494,2.317775,3,1.60455E+18,GALAXY,,0.2837498,1425,52913,527,ROSAT_D,30,0.699999988,0,0,0.033,0.26699999,0
1.23766E+18,255.9234205,21.88402241,20.26319,19.67589,19.19142,19.01102,19.07306,3965,301,4,195,2.095829,2.11515,2.149798,2.158016,2.104867,2.114363,2.125517,2.153754,2.150922,2.130297,0.8647642,0.7693536,0.6432891,0.641777,0.6497493,2.023852,1.578824,1.431501,1.486199,1.544702,6,1.60455E+18,GALAXY,STARBURST,0.239921,1425,52913,529,QSO,29,0.275999993,0,0,0.068999998,0.654999971,0
1.23766E+18,255.923072,21.22515346,22.21231,19.8201,18.05641,17.42204,16.975,3723,301,6,227,-0.07664781,2.35158,2.510065,2.450876,2.517215,2.079336,2.116937,2.182723,2.187044,2.196162,11.6566,2.106173,3.064716,2.912648,3.473239,13.61429,5.085608,9.532591,8.658915,10.64547,3,1.60455E+18,GALAXY,,0.3282813,1425,52913,531,GALAXY,34,0.912,0,0,0,0.088,0
1.23766E+18,255.9103864,21.29001739,22.14796,19.88928,18.70443,18.19312,17.80533,3723,301,6,227,2.242781,2.340026,2.368648,2.385347,2.315206,2.079548,2.114379,2.167567,2.202929,2.169862,-9999,1.430884,1.349884,1.632998,1.368976,-9999,3.812389,3.900402,4.750401,4.019629,3,1.60456E+18,GALAXY,,0.1748921,1425,52913,538,ROSAT_D,65,0.768999994,0.015,0.030999999,0.015,0.137999997,0.030999999
1.23766E+18,256.434774,21.12842733,22.92082,21.16027,19.34718,18.69256,18.22177,3918,301,1,421,3.685539,2.090321,2.239576,2.212821,2.146502,2.09734,2.092146,2.150871,2.152726,2.057379,0.679131,1.090147,1.192433,1.133729,1.294566,0.8935665,2.200162,3.041707,3.23791,3.759003,3,1.60456E+18,GALAXY,,0.3145325,1425,52913,548,GALAXY,24,0.333000004,0,0,0.583000004,0.082999997,0
1.23766E+18,256.6342766,21.11075126,23.93063,21.07235,19.2818,18.57911,18.17135,3965,301,4,202,0.5253004,2.449071,2.407873,2.362759,2.078157,2.103806,2.124223,2.131723,2.147281,2.12231,-9999,2.231207,1.975022,1.665693,1.265228,-9999,6.47329,5.80633,5.055788,3.340472,3,1.60457E+18,GALAXY,,0.3967941,1425,52913,589,GALAXY,61,0.787,0,0,0,0.213,0
1.23766E+18,257.1446005,20.67540274,21.85798,19.77917,18.20163,17.57059,17.16036,3965,301,4,206,0.8384295,2.283896,2.372986,2.324228,2.339388,2.121735,2.136161,2.147036,2.129074,2.126051,3.135604,2.030803,1.776604,1.80051,1.872701,3.977457,5.741847,4.916236,5.36725,4.789395,3,1.60458E+18,GALAXY,,0.2793434,1425,52913,637,GALAXY,24,0.625,0,0.208000004,0.125,0.041999999,0
1.23766E+18,240.0443504,35.34917287,23.99361,20.4274,18.73192,18.06358,17.7065,3965,301,5,66,-1.130023,2.210381,2.245299,2.297402,2.304045,2.101564,2.120879,2.095073,2.104937,2.115743,0.1865163,1.729122,1.516631,1.636576,1.369659,0.2833856,4.626757,4.391124,4.566329,3.270053,3,1.89384E+18,GALAXY,,0.3462591,1682,53173,295,QA,35,0.771000028,0,0,0.028999999,0.200000003,0
1.23766E+18,239.369859,35.80572128,23.25,20.78523,19.01409,19.1225,17.96523,3965,301,5,61,0.42816,2.20114,2.289829,2.33082,2.27849,2.108171,2.136243,2.104231,2.107967,2.125522,-9999,1.43432,3.518576,3.551827,1.669313,-9999,3.45605,12.30534,10.97898,5.76183,3,1.89385E+18,GALAXY,,0.3362618,1682,53173,320,GALAXY,30,0.5,0,0,0,0.067000002,0.432999998
1.23766E+18,157.6464927,51.54223293,21.41875,20.18127,19.02657,18.25447,17.80284,2821,301,3,92,0.880343,2.287323,2.295036,2.327241,2.302171,2.107222,2.097117,2.121095,2.157765,2.132433,0.7805527,2.069631,2.391437,2.652772,2.077593,0.8906714,4.616814,5.963025,6.567853,4.143018,3,1.1361E+18,GALAXY,,0.5183257,1009,52644,230,ROSAT_D,27,0.518999994,0,0,0.111000001,0.370000005,0
1.23766E+18,157.2993177,51.48831978,21.93954,19.77139,18.19854,17.62447,17.26368,2821,301,3,90,2.302624,2.314618,2.306331,2.315566,2.294574,2.094305,2.082958,2.128786,2.140215,2.112033,5.709032,1.82436,1.955767,1.914776,1.432728,8.834135,6.219391,6.919644,6.666144,3.821684,3,1.1361E+18,GALAXY,,0.2905679,1009,52644,258,GALAXY,25,0.839999974,0,0,0,0.159999996,0
1.23766E+18,156.6512519,51.85393704,23.45858,20.83533,19.05195,18.35526,17.83821,2821,301,4,89,0.8843306,2.25232,2.28752,2.255329,2.213896,2.102053,2.083684,2.128334,2.134579,2.124349,-9999,1.268504,1.382584,1.307436,1.167849,-9999,4.269089,3.776414,3.580398,2.649257,3,1.13611E+18,GALAXY,,0.3611467,1009,52644,269,GALAXY,21,0.810000002,0,0,0.048,0.094999999,0.048
1.23766E+18,156.4659693,51.68256316,20.80238,19.21683,17.83772,17.22027,16.76697,2821,301,4,88,0.6517149,2.223969,2.47148,2.495787,2.435611,2.100038,2.101191,2.119624,2.129432,2.1174,1.712825,2.245053,2.245233,1.993156,2.057084,2.531739,4.193958,5.584463,4.586003,5.869663,3,1.13612E+18,GALAXY,,0.2061048,1009,52644,308,GALAXY,32,0.625,0,0.093999997,0,0.125,0.156000003
1.23766E+18,156.4490948,52.30705937,22.61833,19.84629,18.11646,17.49638,17.13267,2821,301,5,89,0.6508907,2.390515,2.445328,2.505252,2.393657,2.095939,2.075493,2.12647,2.136685,2.124724,1.792681,2.97996,2.297726,2.377125,2.27621,5.941545,8.680024,6.902342,6.871418,8.032698,3,1.13613E+18,GALAXY,,0.3534659,1009,52644,351,GALAXY,31,0.58099997,0,0,0,0.128999993,0.289999992
1.23766E+18,156.5327331,52.34411247,21.98671,21.08537,20.27234,19.64224,19.63476,2821,301,5,90,1.472147,2.083212,2.130287,2.176108,2.307084,2.151281,2.09196,2.124473,2.158462,2.125528,0.6890808,0.7571695,0.6669512,0.6366295,0.7008665,1.26001,2.205259,1.402757,1.616051,1.586717,3,1.13613E+18,QSO,BROADLINE,0.4465609,1009,52644,354,SERENDIPITY_FIRST,34,0.441000015,0,0,0.059,0.5,0
1.23766E+18,156.9038966,52.30499871,21.60736,19.36599,17.84825,17.27792,16.87794,2821,301,5,91,0.4850827,2.305979,2.322536,2.30163,2.320859,2.107803,2.090243,2.111336,2.146703,2.103075,2.814827,1.861017,1.666703,1.563628,1.672848,6.406939,5.221021,5.155276,4.764655,5.030662,3,1.13613E+18,GALAXY,,0.2597252,1009,52644,355,GALAXY,35,0.856999993,0.057,0,0.028999999,0.057,0
1.23766E+18,157.5260342,52.61039353,24.89775,22.35624,20.43294,19.49232,19.01949,2821,301,5,94,-9999,1.900067,2.239239,2.25405,2.11365,2.086122,2.099165,2.156531,2.147879,2.13149,-9999,0.7749003,0.8199406,0.7654648,0.7894453,-9999,1.34325,1.533206,1.532508,1.458129,3,1.13614E+18,GALAXY,,0.5044824,1009,52644,386,GALAXY,30,0.367000014,0,0,0,0.232999995,0.400000006
1.23766E+18,157.7250755,52.51207234,24.48015,21.00755,19.29194,18.48868,18.10144,2821,301,5,94,-9999,2.328579,2.310203,2.340257,2.375979,2.081041,2.09399,2.130171,2.198888,2.122204,8.430234,2.200964,2.202622,1.798535,1.612737,11.02876,4.896464,6.374,6.458217,5.836735,3,1.13614E+18,GALAXY,,0.4298365,1009,52644,396,GALAXY,27,0.777999997,0,0,0.074000001,0.148000002,0
1.23766E+18,157.9366228,52.26164929,21.74513,20.2312,18.56778,17.9296,17.5118,2821,301,4,95,0.636627,2.247479,2.340021,2.409104,2.275802,2.093274,2.098456,2.138846,2.129588,2.106932,-9999,2.153081,1.969583,1.878694,1.437555,-9999,7.110496,5.146317,5.607867,3.40859,3,1.13615E+18,GALAXY,,0.3553923,1009,52644,438,GALAXY,31,0.870999992,0.032000002,0,0,0.097000003,0
1.23766E+18,158.4414864,52.79735549,22.36504,20.83227,18.9499,18.23583,17.86823,2821,301,5,98,1.782754,2.208857,2.318713,2.336707,2.301744,2.103861,2.079364,2.12875,2.11405,2.122557,1.024434,1.393631,2.769758,2.130064,1.819354,5.341445,3.441698,7.905681,5.588567,4.248604,3,1.13616E+18,GALAXY,,0.4183602,1009,52644,444,GALAXY,32,0.75,0,0,0.093999997,0.156000003,0
1.23766E+18,158.240664,52.34114961,23.57873,21.18844,19.45222,18.6412,18.09323,2821,301,4,96,0.121461,2.299881,2.374336,2.36564,2.332745,2.09847,2.095346,2.118435,2.151455,2.115206,-9999,6.069406,2.901346,2.288735,2.859315,-9999,13.29277,11.01719,10.01263,11.71257,3,1.13616E+18,GALAXY,,0.4483366,1009,52644,471,GALAXY,28,0.75,0.035999998,0,0.071000002,0.143000007,0
1.23766E+18,158.3935733,52.31447396,23.08056,20.92177,19.19673,18.50681,18.04601,2821,301,4,97,-9999,2.433818,2.439832,2.365505,2.360272,2.10487,2.076768,2.130157,2.13682,2.133495,4.569651,1.952448,1.624189,1.577488,2.236699,6.046487,4.434742,4.607056,4.366326,5.497787,3,1.13617E+18,GALAXY,,0.4305351,1009,52644,496,GALAXY,27,0.851999998,0,0,0,0.148000002,0
1.23766E+18,158.4064059,52.75970177,19.88394,18.5704,17.88965,17.51926,17.32522,2821,301,5,98,2.079355,1.997975,2.102928,2.148709,2.113079,2.109416,2.078692,2.127531,2.12462,2.126861,1.73275,1.843654,1.818781,1.807539,1.666056,3.15506,3.816953,3.745876,4.054152,3.229576,3,1.13617E+18,GALAXY,AGN,0.1311195,1009,52644,499,GALAXY,34,0.294,0.028999999,0.118000001,0.147,0.175999999,0.234999999
1.23766E+18,159.2971856,52.44038441,20.84645,18.98992,18.10339,17.70626,17.4076,2821,301,4,100,1.076806,2.18114,2.315601,2.370539,2.530023,2.098466,2.07826,2.139374,2.154133,2.133878,2.269941,2.241422,2.265786,2.208018,2.181295,4.636969,5.007669,5.365055,5.597743,4.931357,3,1.13619E+18,GALAXY,,0.1771907,1009,52644,557,GALAXY,61,0.68900001,0.048999999,0,0.115000002,0.082000002,0.066
1.23766E+18,160.2601144,52.20162908,22.06916,20.5918,18.92979,18.1201,17.58787,2821,301,3,103,0.4662842,2.193204,2.316344,2.341321,2.431075,2.096169,2.081166,2.135914,2.150378,2.119341,4.286218,1.643665,2.16998,2.123518,2.345721,8.229916,4.528618,5.699735,6.44689,6.151055,3,1.13619E+18,GALAXY,,0.4516298,1009,52644,585,GALAXY,26,0.537999988,0,0,0.077,0.307999998,0.077
1.23766E+18,159.9671166,52.23004996,24.89906,23.15185,21.32132,19.93613,19.27906,2821,301,3,102,-9999,1.966167,2.257748,2.143686,2.05557,2.084321,2.080494,2.126811,2.158056,2.089946,0.8835171,0.9985545,0.8978348,1.099886,1.094291,0.9005393,3.262288,1.719282,2.990251,3.27953,3,1.13619E+18,GALAXY,,0.7023591,1009,52644,589,SERENDIPITY_FIRST,20,0.349999994,0,0,0.150000006,0.5,0
1.23766E+18,160.1834866,52.66952511,22.06309,20.12922,18.40016,17.81417,17.49324,2821,301,4,104,1.904406,2.27618,2.334661,2.335043,2.305838,2.099039,2.095364,2.133439,2.147444,2.1085,0.6742203,1.25931,1.498003,1.373897,1.299561,5.96892,2.979592,4.496433,4.359908,3.682199,3,1.1362E+18,GALAXY,,0.3652437,1009,52644,595,GALAXY,47,0.467999995,0,0,0.021,0.233999997,0.27700001
1.23766E+18,242.7606116,33.45640931,23.90073,20.69346,18.96225,18.31634,17.95268,3918,301,1,306,-9999,2.354688,2.285186,2.230282,2.206204,2.099664,2.091372,2.109405,2.096329,2.051108,0.787082,1.275531,1.252003,1.238546,1.400246,0.796634,3.038827,3.627813,3.791169,4.128846,3,1.89497E+18,GALAXY,,0.3683868,1683,53436,288,GALAXY,52,0.712000012,0,0.018999999,0.096000001,0.172999993,0
1.23766E+18,245.6312306,31.2377862,25.39093,21.2022,19.32985,18.76621,18.28761,3918,301,1,328,-9999,2.204621,2.28349,2.260469,2.227592,2.111139,2.092712,2.103331,2.098099,2.066032,4.922648,1.465936,1.372415,1.332506,1.326567,6.394386,4.717556,3.704136,4.144256,3.660423,3,1.89608E+18,GALAXY,,0.3717779,1684,53239,226,SERENDIPITY_FIRST,34,0.852999985,0,0,0.028999999,0.118000001,0
1.23766E+18,245.3210034,31.62784885,22.33714,21.79984,20.35001,19.28925,18.75692,3918,301,1,325,0.6083982,2.025389,2.261692,2.264107,2.169127,2.099841,2.113871,2.119401,2.113024,2.063015,1.659471,1.483358,1.01154,1.101134,0.8835561,3.249508,2.975259,2.731416,2.819612,2.802099,3,1.89609E+18,GALAXY,,0.5538847,1684,53239,269,SERENDIPITY_FIRST,53,0.490999997,0,0.018999999,0.037999999,0.453000009,0
1.23766E+18,246.9668286,30.14424076,24.29608,21.20911,19.19853,18.46697,18.03555,3918,301,1,338,0.2859324,1.984283,2.335739,2.295394,2.224159,2.093108,2.088593,2.11758,2.113806,2.058701,0.485225,1.018948,1.750954,1.630187,1.564623,8.044863,4.328705,5.214599,4.477706,4.808174,3,1.89721E+18,GALAXY,,0.4192126,1685,53463,261,GALAXY,69,0.739000022,0,0,0.043000001,0.216999993,0
1.23766E+18,249.1678792,28.41447134,21.99158,19.76263,18.78358,18.33307,18.07521,3964,301,2,255,1.210581,2.19196,2.340147,2.425247,2.411331,2.149651,2.147035,2.180863,2.17045,2.134206,1.288578,1.809446,1.716894,1.956659,1.637585,6.212183,4.024719,3.633343,4.982548,3.612385,3,1.89835E+18,GALAXY,,0.1447242,1686,53472,309,ROSAT_D,26,0.808000028,0,0,0.037999999,0.153999999,0
1.23766E+18,256.6342766,21.11075126,23.93063,21.07235,19.2818,18.57911,18.17135,3965,301,4,202,0.5253004,2.449071,2.407873,2.362759,2.078157,2.103806,2.124223,2.131723,2.147281,2.12231,-9999,2.231207,1.975022,1.665693,1.265228,-9999,6.47329,5.80633,5.055788,3.340472,3,1.90172E+18,GALAXY,,0.3967403,1689,53177,259,QA,61,0.787,0,0,0,0.213,0
1.23766E+18,256.434774,21.12842733,22.92082,21.16027,19.34718,18.69256,18.22177,3918,301,1,421,3.685539,2.090321,2.239576,2.212821,2.146502,2.09734,2.092146,2.150871,2.152726,2.057379,0.679131,1.090147,1.192433,1.133729,1.294566,0.8935665,2.200162,3.041707,3.23791,3.759003,3,1.90172E+18,GALAXY,,0.3143507,1689,53177,289,QA,24,0.333000004,0,0,0.583000004,0.082999997,0
1.23766E+18,211.3855363,12.36498745,21.08043,19.27804,17.8741,17.34482,17.02195,3836,301,6,413,1.928092,2.327342,2.338231,2.310151,2.324862,2.084929,2.065443,2.123121,2.103067,2.003438,3.784746,1.749842,1.751731,1.716969,1.664371,6.43444,5.616971,5.335823,5.449229,5.046198,3,1.91756E+18,GALAXY,,0.2227717,1703,53799,537,GALAXY,60,0.616999984,0,0,0.017000001,0.116999999,0.25
1.23766E+18,211.2018146,12.43516734,23.42449,22.12086,20.55051,19.90383,19.56549,3836,301,6,411,-9999,1.952594,2.08609,2.180663,1.974602,2.091087,2.070012,2.121793,2.102264,2.012685,-9999,0.6011633,0.6673685,0.7547418,0.7572959,-9999,1.031078,1.61203,1.810314,1.456358,3,1.91859E+18,GALAXY,,0.4098555,1704,53178,220,QSO,27,0.629999995,0,0,0,0.370000005,0
1.23766E+18,212.6101692,12.24076038,22.26167,20.3382,18.62567,18.03223,17.74164,3836,301,6,421,0.3674908,2.236789,2.30048,2.306139,2.336705,2.080693,2.048975,2.118635,2.109555,2.003846,2.195462,1.36693,1.338763,1.411399,1.557346,3.225847,3.970508,4.063295,4.155793,4.216991,3,1.91977E+18,GALAXY,,0.3389281,1705,53848,413,GALAXY,41,0.853999972,0,0,0.024,0.122000001,0
1.23766E+18,215.6423776,11.92092569,21.9195,20.07096,18.26853,17.70248,17.29967,3836,301,6,441,0.3104525,2.442138,2.409866,2.411629,2.433391,2.075547,2.056904,2.137327,2.165612,2.010177,1.939964,1.844803,3.141925,3.094932,2.829422,3.014678,3.98576,7.397909,9.751874,7.787244,3,1.92205E+18,GALAXY,,0.3111081,1707,53885,511,GALAXY,35,0.68599999,0,0.057,0.057,0.114,0.086000003
1.23766E+18,215.8085546,11.87619838,22.47256,20.8289,19.03574,18.353,17.96982,3836,301,6,442,1.232166,2.264124,2.450744,2.433189,2.415647,2.073156,2.056342,2.120416,2.143684,2.012835,2.329375,1.907532,1.893129,1.9,2.277707,2.787963,4.609851,5.484374,5.949782,7.856665,3,1.92205E+18,GALAXY,,0.404967,1707,53885,515,GALAXY,49,0.754999995,0,0,0.02,0.224000007,0
1.23766E+18,216.699853,11.77125157,21.01055,19.32371,17.81876,17.23192,16.82063,3836,301,6,448,2.112368,2.419594,2.365623,2.382309,2.317737,2.083899,2.060909,2.125768,2.194103,2.005469,0.06587704,2.231618,2.176068,2.014838,1.9212,0.1033112,7.020591,6.996677,7.220093,7.3941,3,1.92209E+18,GALAXY,,0.2646474,1707,53885,637,GALAXY,45,0.888999999,0.022,0,0.089000002,0,0
1.23766E+18,193.2988182,14.5177316,22.77871,21.09977,19.29456,18.53609,18.02461,3970,301,3,76,-0.04046333,2.130552,2.314697,2.360057,2.288379,2.131216,2.125307,2.156322,2.136833,2.137924,4.648656,2.355145,1.854483,1.678864,1.618471,6.544107,6.006869,5.790749,5.364384,5.592633,3,1.99286E+18,GALAXY,,0.449361,1770,53171,61,QA,48,0.708000004,0.041999999,0.041999999,0,0.208000004,0
1.23766E+18,192.8689847,13.64295014,26.19737,20.34122,18.49409,17.91027,17.57581,3970,301,1,74,-9999,2.512953,2.504066,2.406787,2.199269,2.123525,2.132119,2.1361,2.141198,2.071691,11.58341,3.85106,3.699576,3.051703,1.487514,12.11747,9.597654,10.34825,6.996542,3.44039,3,1.99287E+18,GALAXY,,0.3653826,1770,53171,88,GALAXY,36,0.388999999,0,0,0.028000001,0.472000003,0.111000001
1.23766E+18,193.0351027,14.16097889,21.87899,19.84951,18.23914,17.65231,17.26808,3970,301,2,74,1.169082,2.298573,2.297046,2.343023,2.354088,2.130725,2.096463,2.159849,2.157444,2.129835,1.055251,1.870453,1.973739,1.918369,1.556971,1.305219,5.763494,6.199645,6.16069,3.584228,3,1.99287E+18,GALAXY,,0.2942835,1770,53171,106,GALAXY,24,0.916999996,0,0,0,0.082999997,0
1.23766E+18,193.1096368,14.19761051,21.51408,19.26217,17.74163,17.13778,16.66666,3970,301,2,75,1.255024,2.366103,2.392344,2.430556,2.445022,2.13513,2.114516,2.14395,2.177833,2.132081,2.006438,1.924322,1.891974,1.760195,1.735146,6.709702,5.013643,4.810856,4.741595,5.178181,3,1.99287E+18,GALAXY,,0.2289665,1770,53171,107,GALAXY,34,0.79400003,0.028999999,0,0.059,0.118000001,0
1.23766E+18,192.5264973,13.81236257,24.70397,15.74299,14.72763,14.06633,14.44648,3970,301,1,71,-9999,2.492795,2.428193,2.401276,2.137354,2.108364,2.142843,2.146485,2.133374,2.089124,24.79725,6.107342,5.851241,6.896792,2.822366,25.77031,15.47984,14.58777,17.0375,10.94483,3,1.99288E+18,STAR,M3,2.06E-05,1770,53171,124,GALAXY,36,0,0,0,0,1,0
1.23766E+18,169.2881731,51.39058712,21.06229,20.41677,19.23937,18.91468,18.68266,2883,301,3,136,1.926599,2.159183,2.179095,2.209622,2.20288,2.101709,2.129419,2.129072,2.140701,2.129025,0.7432699,0.8508713,0.7706224,0.8330311,0.8194972,1.565479,1.737375,1.819068,2.007612,1.964936,3,9.88593E+17,GALAXY,,0.4898393,878,52353,191,QSO,32,0.312000006,0,0,0.093999997,0.593999982,0
1.23766E+18,168.2503027,51.2119334,23.40873,20.44545,18.73654,18.0812,17.63144,2883,301,3,132,0.1672822,2.380458,2.328469,2.353237,2.328375,2.110605,2.105756,2.13864,2.139923,2.126272,-9999,2.77698,2.056592,2.097342,2.1294,-9999,8.441672,5.879962,6.313626,8.640246,3,9.88601E+17,GALAXY,,0.380052,878,52353,223,GALAXY,31,0.741999984,0.032000002,0.032000002,0,0.194000006,0
1.23766E+18,168.6078123,50.89227208,22.62749,20.45163,18.695,18.10239,17.69108,2883,301,2,133,1.876691,2.230139,2.275266,2.276011,2.306245,2.120207,2.114317,2.125076,2.122443,2.115246,0.6639754,1.531048,1.571002,1.462438,1.525304,0.8211201,4.910315,4.909908,4.831255,5.5387,3,9.88604E+17,GALAXY,,0.3271393,878,52353,234,GALAXY,28,0.82099998,0,0,0,0.179000005,0
1.23766E+18,167.0063986,50.57349649,24.42352,21.37444,19.53844,18.76817,18.14869,2883,301,2,125,0.7197464,1.969362,2.310451,2.245442,2.186619,2.108474,2.104939,2.12512,2.140843,2.113066,-9999,0.6063986,2.607735,1.631342,1.807652,-9999,0.8721278,6.881099,4.29551,9.032039,3,9.8862E+17,GALAXY,,0.4519492,878,52353,292,GALAXY,30,0.73299998,0.033,0,0.033,0.200000003,0
